Latitude,Longitude,TMean (°C)
50.06,-73.2,1.559
50.06,-73.2,1.305
50.06,-73.2,1.24
50.06,-73.2,1.358
50.06,-73.2,1.562
50.06,-73.2,1.274
50.06,-73.2,1.331
50.06,-73.2,1.544
50.06,-73.2,1.7
50.06,-73.2,1.556
50.06,-73.2,1.562
50.06,-73.2,1.324
50.1,-72.96,1.538
50.1,-72.96,1.62
50.1,-72.96,1.61
50.1,-72.96,1.386
50.1,-72.96,1.129
50.1,-72.96,1.253
50.1,-72.96,1.09
50.1,-72.96,1.194
50.1,-72.96,1.488
50.1,-72.96,1.538
50.1,-72.96,1.343
50.1,-72.96,1.274
50.1,-72.96,1.604
50.1,-72.96,1.338
50.1,-72.96,1.509
50.1,-72.96,1.453
50.1,-72.96,1.489
50.1,-72.96,1.583
50.1,-72.96,1.456
50.1,-72.96,1.203
50.1,-72.96,1.139
50.1,-72.96,1.257
50.1,-72.96,1.458
50.1,-72.96,1.173
50.1,-72.96,1.23
50.1,-72.96,1.442
50.1,-72.96,1.596
50.1,-72.96,1.452
50.1,-72.96,1.46
50.1,-72.96,1.223
50.11,-72.84,1.467
50.11,-72.84,1.549
50.11,-72.84,1.54
50.11,-72.84,1.318
50.11,-72.84,1.064
50.11,-72.84,1.183
50.11,-72.84,1.019
50.11,-72.84,1.125
50.11,-72.84,1.419
50.11,-72.84,1.466
50.11,-72.84,1.271
50.11,-72.84,1.205
50.11,-72.84,1.532
50.11,-72.84,1.27
50.11,-72.84,1.439
50.11,-72.84,1.383
50.11,-72.84,1.418
50.11,-72.84,1.514
50.11,-72.84,1.384
50.11,-72.84,1.135
50.11,-72.84,1.073
50.11,-72.84,1.19
50.11,-72.84,1.387
50.11,-72.84,1.104
50.11,-72.84,1.162
50.11,-72.84,1.374
50.11,-72.84,1.524
50.11,-72.84,1.382
50.11,-72.84,1.391
50.11,-72.84,1.156
50.16,-72.89,1.528
50.16,-72.89,1.61
50.16,-72.89,1.602
50.16,-72.89,1.376
50.16,-72.89,1.119
50.16,-72.89,1.245
50.16,-72.89,1.079
50.16,-72.89,1.185
50.16,-72.89,1.479
50.16,-72.89,1.529
50.16,-72.89,1.334
50.16,-72.89,1.265
50.16,-72.89,1.596
50.16,-72.89,1.327
50.16,-72.89,1.499
50.16,-72.89,1.443
50.16,-72.89,1.48
50.16,-72.89,1.573
50.16,-72.89,1.447
50.16,-72.89,1.193
50.16,-72.89,1.13
50.16,-72.89,1.248
50.16,-72.89,1.451
50.16,-72.89,1.162
50.16,-72.89,1.219
50.16,-72.89,1.433
50.16,-72.89,1.588
50.16,-72.89,1.446
50.16,-72.89,1.451
50.16,-72.89,1.213
50.16,-72.89,1.498
50.16,-72.89,1.58
50.16,-72.89,1.572
50.16,-72.89,1.346
50.16,-72.89,1.089
50.16,-72.89,1.215
50.16,-72.89,1.049
50.16,-72.89,1.155
50.16,-72.89,1.449
50.16,-72.89,1.499
50.16,-72.89,1.304
50.16,-72.89,1.235
50.16,-72.89,1.566
50.16,-72.89,1.297
50.16,-72.89,1.469
50.16,-72.89,1.413
50.16,-72.89,1.45
50.16,-72.89,1.543
50.16,-72.89,1.417
50.16,-72.89,1.163
50.16,-72.89,1.1
50.16,-72.89,1.218
50.16,-72.89,1.421
50.16,-72.89,1.132
50.16,-72.89,1.189
50.16,-72.89,1.403
50.16,-72.89,1.558
50.16,-72.89,1.416
50.16,-72.89,1.421
50.16,-72.89,1.183
50.16,-72.96,1.523
50.16,-72.96,1.605
50.16,-72.96,1.597
50.16,-72.96,1.371
50.16,-72.96,1.113
50.16,-72.96,1.24
50.16,-72.96,1.074
50.16,-72.96,1.179
50.16,-72.96,1.474
50.16,-72.96,1.524
50.16,-72.96,1.329
50.16,-72.96,1.259
50.16,-72.96,1.591
50.16,-72.96,1.322
50.16,-72.96,1.494
50.16,-72.96,1.438
50.16,-72.96,1.475
50.16,-72.96,1.568
50.16,-72.96,1.442
50.16,-72.96,1.188
50.16,-72.96,1.124
50.16,-72.96,1.242
50.16,-72.96,1.446
50.16,-72.96,1.157
50.16,-72.96,1.214
50.16,-72.96,1.428
50.16,-72.96,1.583
50.16,-72.96,1.441
50.16,-72.96,1.446
50.16,-72.96,1.208
50.16,-72.95,1.465
50.16,-72.95,1.547
50.16,-72.95,1.539
50.16,-72.95,1.312
50.16,-72.95,1.054
50.16,-72.95,1.181
50.16,-72.95,1.016
50.16,-72.95,1.121
50.16,-72.95,1.416
50.16,-72.95,1.466
50.16,-72.95,1.271
50.16,-72.95,1.201
50.16,-72.95,1.533
50.16,-72.95,1.264
50.16,-72.95,1.436
50.16,-72.95,1.38
50.16,-72.95,1.417
50.16,-72.95,1.509
50.16,-72.95,1.384
50.16,-72.95,1.129
50.16,-72.95,1.066
50.16,-72.95,1.184
50.16,-72.95,1.388
50.16,-72.95,1.099
50.16,-72.95,1.155
50.16,-72.95,1.369
50.16,-72.95,1.524
50.16,-72.95,1.382
50.16,-72.95,1.387
50.16,-72.95,1.149
50.16,-73.16,1.521
50.16,-73.16,1.603
50.16,-73.16,1.593
50.16,-73.16,1.368
50.16,-73.16,1.109
50.16,-73.16,1.237
50.16,-73.16,1.073
50.16,-73.16,1.176
50.16,-73.16,1.471
50.16,-73.16,1.522
50.16,-73.16,1.327
50.16,-73.16,1.256
50.16,-73.16,1.589
50.16,-73.16,1.32
50.16,-73.16,1.493
50.16,-73.16,1.435
50.16,-73.16,1.472
50.16,-73.16,1.565
50.16,-73.16,1.44
50.16,-73.16,1.185
50.16,-73.16,1.12
50.16,-73.16,1.239
50.16,-73.16,1.443
50.16,-73.16,1.155
50.16,-73.16,1.211
50.16,-73.16,1.424
50.16,-73.16,1.581
50.16,-73.16,1.437
50.16,-73.16,1.443
50.16,-73.16,1.205
50.16,-73.16,1.521
50.16,-73.16,1.603
50.16,-73.16,1.593
50.16,-73.16,1.368
50.16,-73.16,1.109
50.16,-73.16,1.237
50.16,-73.16,1.073
50.16,-73.16,1.176
50.16,-73.16,1.471
50.16,-73.16,1.522
50.16,-73.16,1.327
50.16,-73.16,1.256
50.16,-73.16,1.589
50.16,-73.16,1.32
50.16,-73.16,1.493
50.16,-73.16,1.435
50.16,-73.16,1.472
50.16,-73.16,1.565
50.16,-73.16,1.44
50.16,-73.16,1.185
50.16,-73.16,1.12
50.16,-73.16,1.239
50.16,-73.16,1.443
50.16,-73.16,1.155
50.16,-73.16,1.211
50.16,-73.16,1.424
50.16,-73.16,1.581
50.16,-73.16,1.437
50.16,-73.16,1.443
50.16,-73.16,1.205
50.18,-72.74,1.519
50.18,-72.74,1.601
50.18,-72.74,1.592
50.18,-72.74,1.372
50.18,-72.74,1.117
50.18,-72.74,1.237
50.18,-72.74,1.072
50.18,-72.74,1.178
50.18,-72.74,1.471
50.18,-72.74,1.519
50.18,-72.74,1.324
50.18,-72.74,1.258
50.18,-72.74,1.585
50.18,-72.74,1.323
50.18,-72.74,1.491
50.18,-72.74,1.436
50.18,-72.74,1.471
50.18,-72.74,1.567
50.18,-72.74,1.437
50.18,-72.74,1.188
50.18,-72.74,1.126
50.18,-72.74,1.244
50.18,-72.74,1.441
50.18,-72.74,1.157
50.18,-72.74,1.215
50.18,-72.74,1.427
50.18,-72.74,1.577
50.18,-72.74,1.435
50.18,-72.74,1.444
50.18,-72.74,1.209
50.18,-72.74,1.525
50.18,-72.74,1.607
50.18,-72.74,1.598
50.18,-72.74,1.378
50.18,-72.74,1.124
50.18,-72.74,1.243
50.18,-72.74,1.078
50.18,-72.74,1.184
50.18,-72.74,1.478
50.18,-72.74,1.525
50.18,-72.74,1.33
50.18,-72.74,1.265
50.18,-72.74,1.591
50.18,-72.74,1.329
50.18,-72.74,1.497
50.18,-72.74,1.442
50.18,-72.74,1.477
50.18,-72.74,1.573
50.18,-72.74,1.443
50.18,-72.74,1.194
50.18,-72.74,1.132
50.18,-72.74,1.25
50.18,-72.74,1.447
50.18,-72.74,1.163
50.18,-72.74,1.221
50.18,-72.74,1.433
50.18,-72.74,1.583
50.18,-72.74,1.441
50.18,-72.74,1.45
50.18,-72.74,1.215
50.25,-72.65,1.464
50.25,-72.65,1.568
50.25,-72.65,1.565
50.25,-72.65,1.319
50.25,-72.65,1.041
50.25,-72.65,1.192
50.25,-72.65,1.016
50.25,-72.65,1.171
50.25,-72.65,1.443
50.25,-72.65,1.444
50.25,-72.65,1.254
50.25,-72.65,1.191
50.25,-72.65,1.563
50.25,-72.65,1.252
50.25,-72.65,1.423
50.25,-72.65,1.405
50.25,-72.65,1.42
50.25,-72.65,1.513
50.25,-72.65,1.373
50.25,-72.65,1.117
50.25,-72.65,1.074
50.25,-72.65,1.188
50.25,-72.65,1.426
50.25,-72.65,1.083
50.25,-72.65,1.13
50.25,-72.65,1.375
50.25,-72.65,1.545
50.25,-72.65,1.392
50.25,-72.65,1.377
50.25,-72.65,1.133
50.25,-72.65,1.47
50.25,-72.65,1.574
50.25,-72.65,1.571
50.25,-72.65,1.325
50.25,-72.65,1.047
50.25,-72.65,1.198
50.25,-72.65,1.022
50.25,-72.65,1.177
50.25,-72.65,1.449
50.25,-72.65,1.45
50.25,-72.65,1.26
50.25,-72.65,1.198
50.25,-72.65,1.569
50.25,-72.65,1.258
50.25,-72.65,1.429
50.25,-72.65,1.411
50.25,-72.65,1.426
50.25,-72.65,1.519
50.25,-72.65,1.379
50.25,-72.65,1.123
50.25,-72.65,1.08
50.25,-72.65,1.194
50.25,-72.65,1.432
50.25,-72.65,1.089
50.25,-72.65,1.136
50.25,-72.65,1.381
50.25,-72.65,1.551
50.25,-72.65,1.398
50.25,-72.65,1.383
50.25,-72.65,1.14
50.25,-72.99,1.331
50.25,-72.99,1.413
50.25,-72.99,1.405
50.25,-72.99,1.179
50.25,-72.99,0.92
50.25,-72.99,1.048
50.25,-72.99,0.882
50.25,-72.99,0.987
50.25,-72.99,1.282
50.25,-72.99,1.333
50.25,-72.99,1.138
50.25,-72.99,1.067
50.25,-72.99,1.4
50.25,-72.99,1.129
50.25,-72.99,1.302
50.25,-72.99,1.246
50.25,-72.99,1.284
50.25,-72.99,1.375
50.25,-72.99,1.251
50.25,-72.99,0.995
50.25,-72.99,0.931
50.25,-72.99,1.05
50.25,-72.99,1.255
50.25,-72.99,0.964
50.25,-72.99,1.021
50.25,-72.99,1.236
50.25,-72.99,1.391
50.25,-72.99,1.249
50.25,-72.99,1.254
50.25,-72.99,1.016
50.31,-72.61,1.31
50.31,-72.61,1.414
50.31,-72.61,1.412
50.31,-72.61,1.166
50.31,-72.61,0.888
50.31,-72.61,1.04
50.31,-72.61,0.863
50.31,-72.61,1.018
50.31,-72.61,1.29
50.31,-72.61,1.291
50.31,-72.61,1.1
50.31,-72.61,1.039
50.31,-72.61,1.409
50.31,-72.61,1.099
50.31,-72.61,1.269
50.31,-72.61,1.252
50.31,-72.61,1.268
50.31,-72.61,1.359
50.31,-72.61,1.22
50.31,-72.61,0.964
50.31,-72.61,0.921
50.31,-72.61,1.035
50.31,-72.61,1.273
50.31,-72.61,0.93
50.31,-72.61,0.977
50.31,-72.61,1.222
50.31,-72.61,1.392
50.31,-72.61,1.239
50.31,-72.61,1.224
50.31,-72.61,0.98
50.31,-72.61,1.18
50.31,-72.61,1.284
50.31,-72.61,1.282
50.31,-72.61,1.036
50.31,-72.61,0.758
50.31,-72.61,0.91
50.31,-72.61,0.733
50.31,-72.61,0.888
50.31,-72.61,1.16
50.31,-72.61,1.162
50.31,-72.61,0.971
50.31,-72.61,0.909
50.31,-72.61,1.28
50.31,-72.61,0.969
50.31,-72.61,1.139
50.31,-72.61,1.122
50.31,-72.61,1.138
50.31,-72.61,1.229
50.31,-72.61,1.091
50.31,-72.61,0.834
50.31,-72.61,0.791
50.31,-72.61,0.905
50.31,-72.61,1.143
50.31,-72.61,0.8
50.31,-72.61,0.847
50.31,-72.61,1.092
50.31,-72.61,1.262
50.31,-72.61,1.109
50.31,-72.61,1.094
50.31,-72.61,0.85
50.36,-72.94,1.237
50.36,-72.94,1.318
50.36,-72.94,1.311
50.36,-72.94,1.085
50.36,-72.94,0.826
50.36,-72.94,0.954
50.36,-72.94,0.788
50.36,-72.94,0.893
50.36,-72.94,1.188
50.36,-72.94,1.239
50.36,-72.94,1.044
50.36,-72.94,0.974
50.36,-72.94,1.306
50.36,-72.94,1.035
50.36,-72.94,1.208
50.36,-72.94,1.152
50.36,-72.94,1.19
50.36,-72.94,1.28
50.36,-72.94,1.157
50.36,-72.94,0.901
50.36,-72.94,0.838
50.36,-72.94,0.956
50.36,-72.94,1.161
50.36,-72.94,0.871
50.36,-72.94,0.928
50.36,-72.94,1.142
50.36,-72.94,1.297
50.36,-72.94,1.156
50.36,-72.94,1.16
50.36,-72.94,0.922
50.51,-72.9,1.003
50.51,-72.9,1.106
50.51,-72.9,1.098
50.51,-72.9,0.869
50.51,-72.9,0.619
50.51,-72.9,0.762
50.51,-72.9,0.595
50.51,-72.9,0.721
50.51,-72.9,0.971
50.51,-72.9,1.002
50.51,-72.9,0.832
50.51,-72.9,0.76
50.51,-72.9,1.099
50.51,-72.9,0.815
50.51,-72.9,0.983
50.51,-72.9,0.946
50.51,-72.9,0.971
50.51,-72.9,1.026
50.51,-72.9,0.936
50.51,-72.9,0.695
50.51,-72.9,0.664
50.51,-72.9,0.734
50.51,-72.9,0.977
50.51,-72.9,0.644
50.51,-72.9,0.714
50.51,-72.9,0.922
50.51,-72.9,1.081
50.51,-72.9,0.954
50.51,-72.9,0.95
50.51,-72.9,0.737
50.53,-72.51,1.009
50.53,-72.51,1.113
50.53,-72.51,1.106
50.53,-72.51,0.88
50.53,-72.51,0.633
50.53,-72.51,0.77
50.53,-72.51,0.602
50.53,-72.51,0.731
50.53,-72.51,0.98
50.53,-72.51,1.009
50.53,-72.51,0.837
50.53,-72.51,0.771
50.53,-72.51,1.105
50.53,-72.51,0.825
50.53,-72.51,0.99
50.53,-72.51,0.954
50.53,-72.51,0.979
50.53,-72.51,1.035
50.53,-72.51,0.942
50.53,-72.51,0.706
50.53,-72.51,0.676
50.53,-72.51,0.746
50.53,-72.51,0.984
50.53,-72.51,0.652
50.53,-72.51,0.724
50.53,-72.51,0.932
50.53,-72.51,1.087
50.53,-72.51,0.96
50.53,-72.51,0.96
50.53,-72.51,0.748
50.52,-72.51,0.963
50.52,-72.51,1.067
50.52,-72.51,1.059
50.52,-72.51,0.834
50.52,-72.51,0.587
50.52,-72.51,0.724
50.52,-72.51,0.556
50.52,-72.51,0.685
50.52,-72.51,0.934
50.52,-72.51,0.962
50.52,-72.51,0.791
50.52,-72.51,0.725
50.52,-72.51,1.059
50.52,-72.51,0.779
50.52,-72.51,0.944
50.52,-72.51,0.908
50.52,-72.51,0.933
50.52,-72.51,0.989
50.52,-72.51,0.896
50.52,-72.51,0.66
50.52,-72.51,0.63
50.52,-72.51,0.7
50.52,-72.51,0.937
50.52,-72.51,0.606
50.52,-72.51,0.677
50.52,-72.51,0.885
50.52,-72.51,1.041
50.52,-72.51,0.914
50.52,-72.51,0.913
50.52,-72.51,0.701
50.6,-72.91,0.902
50.6,-72.91,1.005
50.6,-72.91,0.997
50.6,-72.91,0.768
50.6,-72.91,0.518
50.6,-72.91,0.661
50.6,-72.91,0.494
50.6,-72.91,0.62
50.6,-72.91,0.87
50.6,-72.91,0.902
50.6,-72.91,0.731
50.6,-72.91,0.66
50.6,-72.91,0.998
50.6,-72.91,0.714
50.6,-72.91,0.881
50.6,-72.91,0.845
50.6,-72.91,0.871
50.6,-72.91,0.925
50.6,-72.91,0.835
50.6,-72.91,0.594
50.6,-72.91,0.562
50.6,-72.91,0.634
50.6,-72.91,0.876
50.6,-72.91,0.542
50.6,-72.91,0.612
50.6,-72.91,0.821
50.6,-72.91,0.98
50.6,-72.91,0.853
50.6,-72.91,0.849
50.6,-72.91,0.636
50.6,-72.91,0.902
50.6,-72.91,1.005
50.6,-72.91,0.997
50.6,-72.91,0.768
50.6,-72.91,0.518
50.6,-72.91,0.661
50.6,-72.91,0.494
50.6,-72.91,0.62
50.6,-72.91,0.87
50.6,-72.91,0.902
50.6,-72.91,0.731
50.6,-72.91,0.66
50.6,-72.91,0.998
50.6,-72.91,0.714
50.6,-72.91,0.881
50.6,-72.91,0.845
50.6,-72.91,0.871
50.6,-72.91,0.925
50.6,-72.91,0.835
50.6,-72.91,0.594
50.6,-72.91,0.562
50.6,-72.91,0.634
50.6,-72.91,0.876
50.6,-72.91,0.542
50.6,-72.91,0.612
50.6,-72.91,0.821
50.6,-72.91,0.98
50.6,-72.91,0.853
50.6,-72.91,0.849
50.6,-72.91,0.636
50.65,-72.77,0.894
50.65,-72.77,0.997
50.65,-72.77,0.99
50.65,-72.77,0.761
50.65,-72.77,0.512
50.65,-72.77,0.653
50.65,-72.77,0.485
50.65,-72.77,0.613
50.65,-72.77,0.863
50.65,-72.77,0.894
50.65,-72.77,0.722
50.65,-72.77,0.652
50.65,-72.77,0.99
50.65,-72.77,0.706
50.65,-72.77,0.873
50.65,-72.77,0.837
50.65,-72.77,0.863
50.65,-72.77,0.917
50.65,-72.77,0.827
50.65,-72.77,0.586
50.65,-72.77,0.556
50.65,-72.77,0.627
50.65,-72.77,0.868
50.65,-72.77,0.534
50.65,-72.77,0.605
50.65,-72.77,0.814
50.65,-72.77,0.972
50.65,-72.77,0.845
50.65,-72.77,0.842
50.65,-72.77,0.628
50.64,-72.78,0.905
50.64,-72.78,1.008
50.64,-72.78,1.001
50.64,-72.78,0.772
50.64,-72.78,0.523
50.64,-72.78,0.665
50.64,-72.78,0.497
50.64,-72.78,0.624
50.64,-72.78,0.874
50.64,-72.78,0.905
50.64,-72.78,0.734
50.64,-72.78,0.663
50.64,-72.78,1.001
50.64,-72.78,0.717
50.64,-72.78,0.884
50.64,-72.78,0.848
50.64,-72.78,0.874
50.64,-72.78,0.929
50.64,-72.78,0.838
50.64,-72.78,0.597
50.64,-72.78,0.567
50.64,-72.78,0.638
50.64,-72.78,0.88
50.64,-72.78,0.546
50.64,-72.78,0.616
50.64,-72.78,0.825
50.64,-72.78,0.984
50.64,-72.78,0.856
50.64,-72.78,0.853
50.64,-72.78,0.639
50.7,-72.78,0.855
50.7,-72.78,0.959
50.7,-72.78,0.952
50.7,-72.78,0.723
50.7,-72.78,0.474
50.7,-72.78,0.615
50.7,-72.78,0.447
50.7,-72.78,0.575
50.7,-72.78,0.826
50.7,-72.78,0.856
50.7,-72.78,0.684
50.7,-72.78,0.614
50.7,-72.78,0.952
50.7,-72.78,0.668
50.7,-72.78,0.835
50.7,-72.78,0.799
50.7,-72.78,0.825
50.7,-72.78,0.879
50.7,-72.78,0.789
50.7,-72.78,0.548
50.7,-72.78,0.517
50.7,-72.78,0.589
50.7,-72.78,0.831
50.7,-72.78,0.496
50.7,-72.78,0.567
50.7,-72.78,0.776
50.7,-72.78,0.935
50.7,-72.78,0.808
50.7,-72.78,0.804
50.7,-72.78,0.59
50.7,-72.78,0.855
50.7,-72.78,0.959
50.7,-72.78,0.952
50.7,-72.78,0.723
50.7,-72.78,0.474
50.7,-72.78,0.615
50.7,-72.78,0.447
50.7,-72.78,0.575
50.7,-72.78,0.826
50.7,-72.78,0.856
50.7,-72.78,0.684
50.7,-72.78,0.614
50.7,-72.78,0.952
50.7,-72.78,0.668
50.7,-72.78,0.835
50.7,-72.78,0.799
50.7,-72.78,0.825
50.7,-72.78,0.879
50.7,-72.78,0.789
50.7,-72.78,0.548
50.7,-72.78,0.517
50.7,-72.78,0.589
50.7,-72.78,0.831
50.7,-72.78,0.496
50.7,-72.78,0.567
50.7,-72.78,0.776
50.7,-72.78,0.935
50.7,-72.78,0.808
50.7,-72.78,0.804
50.7,-72.78,0.59
50.71,-72.59,0.725
50.71,-72.59,0.829
50.71,-72.59,0.823
50.71,-72.59,0.596
50.71,-72.59,0.348
50.71,-72.59,0.485
50.71,-72.59,0.316
50.71,-72.59,0.447
50.71,-72.59,0.697
50.71,-72.59,0.725
50.71,-72.59,0.553
50.71,-72.59,0.487
50.71,-72.59,0.822
50.71,-72.59,0.54
50.71,-72.59,0.705
50.71,-72.59,0.67
50.71,-72.59,0.696
50.71,-72.59,0.751
50.71,-72.59,0.658
50.71,-72.59,0.421
50.71,-72.59,0.391
50.71,-72.59,0.462
50.71,-72.59,0.7
50.71,-72.59,0.366
50.71,-72.59,0.439
50.71,-72.59,0.648
50.71,-72.59,0.804
50.71,-72.59,0.677
50.71,-72.59,0.675
50.71,-72.59,0.462
50.78,-72.71,0.635
50.78,-72.71,0.738
50.78,-72.71,0.732
50.78,-72.71,0.503
50.78,-72.71,0.254
50.78,-72.71,0.395
50.78,-72.71,0.225
50.78,-72.71,0.355
50.78,-72.71,0.606
50.78,-72.71,0.635
50.78,-72.71,0.464
50.78,-72.71,0.394
50.78,-72.71,0.732
50.78,-72.71,0.447
50.78,-72.71,0.614
50.78,-72.71,0.579
50.78,-72.71,0.605
50.78,-72.71,0.659
50.78,-72.71,0.569
50.78,-72.71,0.327
50.78,-72.71,0.297
50.78,-72.71,0.369
50.78,-72.71,0.61
50.78,-72.71,0.275
50.78,-72.71,0.346
50.78,-72.71,0.556
50.78,-72.71,0.714
50.78,-72.71,0.587
50.78,-72.71,0.584
50.78,-72.71,0.369
50.78,-72.7,0.636
50.78,-72.7,0.74
50.78,-72.7,0.734
50.78,-72.7,0.505
50.78,-72.7,0.255
50.78,-72.7,0.396
50.78,-72.7,0.227
50.78,-72.7,0.357
50.78,-72.7,0.608
50.78,-72.7,0.637
50.78,-72.7,0.465
50.78,-72.7,0.396
50.78,-72.7,0.734
50.78,-72.7,0.448
50.78,-72.7,0.616
50.78,-72.7,0.581
50.78,-72.7,0.607
50.78,-72.7,0.661
50.78,-72.7,0.57
50.78,-72.7,0.329
50.78,-72.7,0.299
50.78,-72.7,0.37
50.78,-72.7,0.612
50.78,-72.7,0.277
50.78,-72.7,0.348
50.78,-72.7,0.557
50.78,-72.7,0.716
50.78,-72.7,0.589
50.78,-72.7,0.585
50.78,-72.7,0.371
50.81,-72.74,0.312
50.81,-72.74,0.415
50.81,-72.74,0.409
50.81,-72.74,0.18
50.81,-72.74,-0.07
50.81,-72.74,0.071
50.81,-72.74,-0.098
50.81,-72.74,0.032
50.81,-72.74,0.283
50.81,-72.74,0.312
50.81,-72.74,0.14
50.81,-72.74,0.071
50.81,-72.74,0.409
50.81,-72.74,0.123
50.81,-72.74,0.291
50.81,-72.74,0.256
50.81,-72.74,0.282
50.81,-72.74,0.336
50.81,-72.74,0.245
50.81,-72.74,0.004
50.81,-72.74,-0.026
50.81,-72.74,0.045
50.81,-72.74,0.287
50.81,-72.74,-0.048
50.81,-72.74,0.022
50.81,-72.74,0.232
50.81,-72.74,0.391
50.81,-72.74,0.264
50.81,-72.74,0.26
50.81,-72.74,0.046
50.82,-72.74,0.3
50.82,-72.74,0.404
50.82,-72.74,0.397
50.82,-72.74,0.169
50.82,-72.74,-0.081
50.82,-72.74,0.06
50.82,-72.74,-0.109
50.82,-72.74,0.021
50.82,-72.74,0.271
50.82,-72.74,0.301
50.82,-72.74,0.129
50.82,-72.74,0.059
50.82,-72.74,0.398
50.82,-72.74,0.112
50.82,-72.74,0.279
50.82,-72.74,0.244
50.82,-72.74,0.271
50.82,-72.74,0.324
50.82,-72.74,0.234
50.82,-72.74,-0.008
50.82,-72.74,-0.038
50.82,-72.74,0.034
50.82,-72.74,0.276
50.82,-72.74,-0.06
50.82,-72.74,0.011
50.82,-72.74,0.221
50.82,-72.74,0.38
50.82,-72.74,0.253
50.82,-72.74,0.249
50.82,-72.74,0.034
50.85,-72.28,0.52
50.85,-72.28,0.624
50.85,-72.28,0.62
50.85,-72.28,0.393
50.85,-72.28,0.145
50.85,-72.28,0.281
50.85,-72.28,0.109
50.85,-72.28,0.243
50.85,-72.28,0.494
50.85,-72.28,0.521
50.85,-72.28,0.349
50.85,-72.28,0.283
50.85,-72.28,0.618
50.85,-72.28,0.334
50.85,-72.28,0.5
50.85,-72.28,0.466
50.85,-72.28,0.493
50.85,-72.28,0.546
50.85,-72.28,0.454
50.85,-72.28,0.215
50.85,-72.28,0.187
50.85,-72.28,0.258
50.85,-72.28,0.498
50.85,-72.28,0.161
50.85,-72.28,0.234
50.85,-72.28,0.444
50.85,-72.28,0.6
50.85,-72.28,0.474
50.85,-72.28,0.472
50.85,-72.28,0.258
50.85,-72.28,0.502
50.85,-72.28,0.606
50.85,-72.28,0.601
50.85,-72.28,0.374
50.85,-72.28,0.126
50.85,-72.28,0.262
50.85,-72.28,0.091
50.85,-72.28,0.224
50.85,-72.28,0.475
50.85,-72.28,0.503
50.85,-72.28,0.33
50.85,-72.28,0.264
50.85,-72.28,0.599
50.85,-72.28,0.315
50.85,-72.28,0.481
50.85,-72.28,0.447
50.85,-72.28,0.474
50.85,-72.28,0.527
50.85,-72.28,0.436
50.85,-72.28,0.196
50.85,-72.28,0.168
50.85,-72.28,0.239
50.85,-72.28,0.479
50.85,-72.28,0.142
50.85,-72.28,0.215
50.85,-72.28,0.425
50.85,-72.28,0.581
50.85,-72.28,0.456
50.85,-72.28,0.453
50.85,-72.28,0.239
50.86,-72.28,0.515
50.86,-72.28,0.619
50.86,-72.28,0.614
50.86,-72.28,0.387
50.86,-72.28,0.139
50.86,-72.28,0.275
50.86,-72.28,0.104
50.86,-72.28,0.238
50.86,-72.28,0.489
50.86,-72.28,0.516
50.86,-72.28,0.343
50.86,-72.28,0.278
50.86,-72.28,0.613
50.86,-72.28,0.329
50.86,-72.28,0.494
50.86,-72.28,0.461
50.86,-72.28,0.487
50.86,-72.28,0.541
50.86,-72.28,0.449
50.86,-72.28,0.21
50.86,-72.28,0.181
50.86,-72.28,0.253
50.86,-72.28,0.492
50.86,-72.28,0.156
50.86,-72.28,0.228
50.86,-72.28,0.439
50.86,-72.28,0.595
50.86,-72.28,0.469
50.86,-72.28,0.466
50.86,-72.28,0.252
50.89,-72.26,0.526
50.89,-72.26,0.63
50.89,-72.26,0.625
50.89,-72.26,0.398
50.89,-72.26,0.15
50.89,-72.26,0.286
50.89,-72.26,0.114
50.89,-72.26,0.248
50.89,-72.26,0.499
50.89,-72.26,0.527
50.89,-72.26,0.354
50.89,-72.26,0.288
50.89,-72.26,0.623
50.89,-72.26,0.339
50.89,-72.26,0.505
50.89,-72.26,0.471
50.89,-72.26,0.498
50.89,-72.26,0.551
50.89,-72.26,0.46
50.89,-72.26,0.22
50.89,-72.26,0.192
50.89,-72.26,0.263
50.89,-72.26,0.503
50.89,-72.26,0.166
50.89,-72.26,0.239
50.89,-72.26,0.449
50.89,-72.26,0.606
50.89,-72.26,0.48
50.89,-72.26,0.477
50.89,-72.26,0.263
50.91,-72.19,0.465
50.91,-72.19,0.569
50.91,-72.19,0.564
50.91,-72.19,0.337
50.91,-72.19,0.089
50.91,-72.19,0.225
50.91,-72.19,0.053
50.91,-72.19,0.187
50.91,-72.19,0.439
50.91,-72.19,0.466
50.91,-72.19,0.293
50.91,-72.19,0.227
50.91,-72.19,0.562
50.91,-72.19,0.277
50.91,-72.19,0.443
50.91,-72.19,0.41
50.91,-72.19,0.437
50.91,-72.19,0.49
50.91,-72.19,0.399
50.91,-72.19,0.159
50.91,-72.19,0.13
50.91,-72.19,0.202
50.91,-72.19,0.442
50.91,-72.19,0.104
50.91,-72.19,0.177
50.91,-72.19,0.389
50.91,-72.19,0.545
50.91,-72.19,0.419
50.91,-72.19,0.416
50.91,-72.19,0.201
50.91,-72.2,0.455
50.91,-72.2,0.559
50.91,-72.2,0.554
50.91,-72.2,0.327
50.91,-72.2,0.079
50.91,-72.2,0.215
50.91,-72.2,0.043
50.91,-72.2,0.177
50.91,-72.2,0.429
50.91,-72.2,0.456
50.91,-72.2,0.283
50.91,-72.2,0.217
